"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"인천광역시 계양구 동양동","621-10","0621","0010","동양힐타운2동(B).3동(C)","전세","55.32","202101","15","18,000","0","2","2009","당미3길 9"
"인천광역시 계양구 동양동","602-1","0602","0001","드림스타빌(A,B동)","전세","45.93","202006","5","12,500","0","2","2009","양지말1길 16-5"
"인천광역시 계양구 동양동","602-1","0602","0001","드림스타빌(A,B동)","전세","45.93","202010","16","12,500","0","4","2009","양지말1길 16-5"
"인천광역시 계양구 동양동","602-1","0602","0001","드림스타빌(A,B동)","전세","45.93","202010","19","12,500","0","4","2009","양지말1길 16-5"
"인천광역시 계양구 동양동","602-1","0602","0001","드림스타빌(A,B동)","전세","45.93","202012","19","13,000","0","2","2009","양지말1길 16-5"
"인천광역시 계양구 동양동","620-1","0620","0001","드림파크빌A동","전세","42.03","202005","23","12,000","0","4","2010","당미3길 13"
"인천광역시 계양구 동양동","602-9","0602","0009","디오빌A동","전세","47.2","202102","16","14,500","0","4","2010","양지말1길 16-2"
"인천광역시 계양구 동양동","602-4","0602","0004","디오빌B동","월세","35.55","202003","28","2,000","45","3","2010","양지말길 24"
"인천광역시 계양구 동양동","602-4","0602","0004","디오빌B동","전세","31.87","202004","6","11,000","0","5","2010","양지말길 24"
"인천광역시 계양구 동양동","625-16","0625","0016","디자인빌 A동","전세","43.17","202101","26","14,000","0","4","2015","당미2길 35"
"인천광역시 계양구 동양동","624-11","0624","0011","뜨레아빌2","전세","52.87","202006","8","13,000","0","3","2009","당미2길 19"
"인천광역시 계양구 동양동","612-7","0612","0007","라비캐슬","전세","34.16","202008","21","10,000","0","2","2009","순강길 19"
"인천광역시 계양구 동양동","619-8","0619","0008","래미안빌","전세","59.74","202007","18","14,500","0","3","2008","당미3길 29"
"인천광역시 계양구 동양동","619-7","0619","0007","래미안빌","전세","59.74","202009","4","15,000","0","2","2008","당미3길 31"
"인천광역시 계양구 동양동","619-7","0619","0007","래미안빌","전세","59.74","202011","16","16,000","0","4","2008","당미3길 31"
"인천광역시 계양구 동양동","619-7","0619","0007","래미안빌","전세","59.18","202012","10","16,600","0","5","2008","당미3길 31"
"인천광역시 계양구 동양동","642-4","0642","0004","래미안빌1차","전세","44.37","202004","23","12,000","0","4","2008","당미1길 42"
"인천광역시 계양구 동양동","642-14","0642","0014","래미안빌2차","전세","44.37","202012","24","12,500","0","2","2008","당미1길 44"
"인천광역시 계양구 동양동","642-14","0642","0014","래미안빌2차","전세","44.37","202101","19","12,500","0","2","2008","당미1길 44"
"인천광역시 계양구 동양동","637-2","0637","0002","럭키아트빌","월세","26.35","202101","16","2,000","50","5","2012","당미1길 17-1"
"인천광역시 계양구 동양동","594-2","0594","0002","레스빌","전세","49.98","202012","24","3,000","0","3","2010","양지말3길 6-1"
"인천광역시 계양구 동양동","630-7","0630","0007","롯데로즈빌A동","전세","47.02","202005","9","14,000","0","2","2009","당미1길 43"
"인천광역시 계양구 동양동","630-8","0630","0008","롯데로즈빌B동","전세","48.58","202004","17","13,500","0","2","2009","당미1길 45"
"인천광역시 계양구 동양동","612-5","0612","0005","리버팰리스","전세","47.49","202012","12","13,000","0","3","2009","순강길 23-1"
"인천광역시 계양구 동양동","614-3","0614","0003","리첸시아","전세","48.82","202010","31","14,000","0","3","2012","둥그재산길 32"
"인천광역시 계양구 동양동","614-3","0614","0003","리첸시아","전세","48.82","202011","29","14,700","0","2","2012","둥그재산길 32"
"인천광역시 계양구 동양동","634-2","0634","0002","마운틴빌","전세","47.07","202012","4","19,500","0","5","2018","당미2길 30-1"
"인천광역시 계양구 동양동","642-12","0642","0012","마이 웨이 빌","전세","34.24","202102","16","9,000","0","2","2010","당미1길 45-2"
"인천광역시 계양구 동양동","642-15","0642","0015","마이웨이빌","월세","38.87","202006","23","2,000","40","2","2009","동양로 143"
"인천광역시 계양구 동양동","642-15","0642","0015","마이웨이빌","전세","56.41","202007","1","13,000","0","5","2009","동양로 143"
"인천광역시 계양구 동양동","642-11","0642","0011","마이웨이빌","전세","47.66","202008","25","13,000","0","4","2010","당미1길 46-1"
"인천광역시 계양구 동양동","642-15","0642","0015","마이웨이빌","전세","56.41","202010","6","13,500","0","5","2009","동양로 143"
"인천광역시 계양구 동양동","642-11","0642","0011","마이웨이빌","전세","48.97","202010","31","13,500","0","4","2010","당미1길 46-1"
"인천광역시 계양구 동양동","642-11","0642","0011","마이웨이빌","전세","48.97","202102","4","13,500","0","4","2010","당미1길 46-1"
"인천광역시 계양구 동양동","622-4","0622","0004","명성에이스빌C동","전세","35.68","202003","10","10,500","0","5","2009","순평길 30"
"인천광역시 계양구 동양동","636-5","0636","0005","명품골든빌","월세","48.43","202003","29","2,000","55","3","2014","당미1길 19"
"인천광역시 계양구 동양동","604-3","0604","0003","명품하우스(E,F동)","전세","59.82","202005","30","15,000","0","2","2009","양지로 37-1"
"인천광역시 계양구 동양동","609-12","0609","0012","모드니에A동","전세","54.06","202102","3","14,000","0","3","2009","양지말1길 13"
"인천광역시 계양구 동양동","609-2","0609","0002","모드니에B동","전세","54.06","202011","21","16,000","0","3","2009","양지말1길 15"
"인천광역시 계양구 동양동","621-5","0621","0005","무유아트빌(가,나동)","월세","56.28","202011","2","1,000","15","3","2010","당미4길 2"
"인천광역시 계양구 동양동","601-4","0601","0004","미가애","전세","70.92","202012","18","18,000","0","3","2008","양지말3길 11"
"인천광역시 계양구 동양동","596-1","0596","0001","미가애102동","전세","47.03","202010","10","16,000","0","5","2009","양지말2길 25"
"인천광역시 계양구 동양동","596-2","0596","0002","미가애103동","월세","55.09","202004","2","2,000","60","3","2009","양지로 56"
"인천광역시 계양구 동양동","623-1","0623","0001","미래아트빌A동","전세","64.07","202005","22","16,000","0","2","2009","당미3길 4"
"인천광역시 계양구 동양동","625","0625","0000","미르팰리스","전세","49.02","202101","16","16,000","0","2","2015","당미3길 26"
"인천광역시 계양구 동양동","629-3","0629","0003","미주캐슬A","전세","44.52","202006","20","11,000","0","3","2009","당미2길 48"
"인천광역시 계양구 동양동","627-1","0627","0001","베스트빌(A,B동)","전세","48.86","202009","8","4,000","0","4","2011","당미2길 51"
"인천광역시 계양구 동양동","642-2","0642","0002","보금자리","전세","44.67","202004","22","12,000","0","4","2008","당미1길 38"
"인천광역시 계양구 동양동","642-2","0642","0002","보금자리","전세","44.67","202011","27","13,000","0","3","2008","당미1길 38"
"인천광역시 계양구 동양동","596-6","0596","0006","보아스빌","월세","50.37","202012","9","2,000","45","2","2013","양지로 54"
"인천광역시 계양구 동양동","612-2","0612","0002","블루빌 A.B동","전세","65.6","202011","9","16,000","0","2","2009","양지말길 8-1"
"인천광역시 계양구 동양동","612-2","0612","0002","블루빌 A.B동","전세","65.6","202011","9","16,000","0","2","2009","양지말길 8-1"
"인천광역시 계양구 동양동","612-2","0612","0002","블루빌 A.B동","전세","65.6","202101","11","16,000","0","2","2009","양지말길 8-1"
"인천광역시 계양구 동양동","594-7","0594","0007","삼성그린맨션102동","전세","38.22","202012","21","9,000","0","5","2009","양지말길 56"
"인천광역시 계양구 동양동","594-7","0594","0007","삼성그린맨션102동","전세","35.1","202102","24","9,500","0","2","2009","양지말길 56"
"인천광역시 계양구 동양동","594-1","0594","0001","삼성그린맨션103동","전세","30.69","202101","21","9,300","0","3","2009","양지말3길 6-3"
"인천광역시 계양구 동양동","630-6","0630","0006","삼성쉐르빌2차","전세","40.5","202009","7","13,700","0","5","2010","당미1길 45-1"
"인천광역시 계양구 동양동","630-6","0630","0006","삼성쉐르빌2차","월세","43.92","202011","26","3,000","52","4","2010","당미1길 45-1"
"인천광역시 계양구 동양동","609-9","0609","0009","삼성쉐르빌3차","전세","43.03","202012","19","12,000","0","4","2010","양지말길 14-1"
"인천광역시 계양구 동양동","609-10","0609","0010","삼성쉐르빌3차A동","전세","34.65","202004","22","10,800","0","4","2010","양지말길 14"
"인천광역시 계양구 동양동","609-10","0609","0010","삼성쉐르빌3차A동","전세","54.99","202006","17","21,000","0","2","2010","양지말길 14"
"인천광역시 계양구 동양동","609-10","0609","0010","삼성쉐르빌3차A동","전세","54.99","202006","17","21,000","0","2","2010","양지말길 14"
"인천광역시 계양구 동양동","609-13","0609","0013","삼성쉐르빌3차C동","월세","39.44","202003","2","1,000","60","3","2010","양지말길 14-2"
"인천광역시 계양구 동양동","609-13","0609","0013","삼성쉐르빌3차C동","전세","46.19","202102","19","14,000","0","3","2010","양지말길 14-2"
"인천광역시 계양구 동양동","616-2","0616","0002","삼성쉐르빌5차","월세","37.25","202004","3","2,000","55","3","2011","당미4길 5"
"인천광역시 계양구 동양동","635-5","0635","0005","삼성홈타운1차","전세","46.7","202008","14","14,000","0","3","2009","당미길 8"
"인천광역시 계양구 동양동","629-5","0629","0005","삼성홈타운2차101동","월세","42.6","202011","13","2,000","50","3","2009","당미2길 50-1"
"인천광역시 계양구 동양동","629-7","0629","0007","선진탑스빌","전세","62.95","202006","27","17,000","0","3","2008","당미2길 40-2"
"인천광역시 계양구 동양동","639-3","0639","0003","선진탑스빌2차","월세","32.73","202101","26","1,000","50","5","2009","당미2길 10-2"
"인천광역시 계양구 동양동","631","0631","0000","설화e클래스B동","전세","70.67","202102","25","25,000","0","2","2008","당미1길 39-1"
"인천광역시 계양구 동양동","614-4","0614","0004","션샤인빌","월세","47.43","202004","27","1,000","55","5","2009","당미5길 19"
"인천광역시 계양구 동양동","614-4","0614","0004","션샤인빌","전세","46.89","202006","12","12,000","0","5","2009","당미5길 19"
"인천광역시 계양구 동양동","614-4","0614","0004","션샤인빌","전세","46.89","202006","12","12,000","0","5","2009","당미5길 19"
"인천광역시 계양구 동양동","608","0608","0000","솔향기마을 1단지","전세","50.8275","202010","23","14,500","0","4","2010","양지말1길 8"
"인천광역시 계양구 동양동","604-1","0604","0001","솔향기마을 2단지","월세","50.81","202005","14","2,000","55","5","2010","양지로 39"
"인천광역시 계양구 동양동","604-1","0604","0001","솔향기마을 2단지","전세","50.81","202006","8","14,000","0","5","2010","양지로 39"
"인천광역시 계양구 동양동","604-1","0604","0001","솔향기마을 2단지","전세","50.81","202102","16","16,000","0","2","2010","양지로 39"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","44.32","202005","16","13,500","0","2","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","44.32","202009","12","14,170","0","4","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","43.04","202009","12","14,170","0","3","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","54.08","202009","12","18,370","0","5","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","43.04","202011","14","14,170","0","4","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","32.42","202011","14","12,070","0","3","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","32.42","202011","14","12,070","0","4","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","32.42","202011","14","12,070","0","4","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","55.53","202011","14","18,370","0","5","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","32.42","202012","5","12,070","0","2","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","44.32","202012","19","14,170","0","3","2018","양지말2길 26"
"인천광역시 계양구 동양동","597","0597","0000","스톤빌리지","전세","43.04","202102","27","14,170","0","2","2018","양지말2길 26"
"인천광역시 계양구 동양동","595-6","0595","0006","스페이스빌","월세","34.04","202005","15","500","40","4","2008","양지말3길 4-1"
"인천광역시 계양구 동양동","595-6","0595","0006","스페이스빌","월세","34.04","202006","2","1,500","50","2","2008","양지말3길 4-1"
"인천광역시 계양구 동양동","619","0619","0000","스페이스빌","전세","35.17","202102","27","11,000","0","4","2009","당미길 20"
"인천광역시 계양구 동양동","595-4","0595","0004","승림하우수","전세","48.91","202003","20","11,000","0","4","2008","양지말3길 4-3"
"인천광역시 계양구 동양동","635-6","0635","0006","승림하이츠","전세","42.945","202004","17","12,000","0","4","2008","당미1길 25-1"
"인천광역시 계양구 동양동","635-6","0635","0006","승림하이츠","전세","42.945","202007","30","11,000","0","3","2008","당미1길 25-1"
"인천광역시 계양구 동양동","602","0602","0000","승림하이츠A동","전세","36.37","202003","27","10,000","0","4","2010","양지말길 30"
"인천광역시 계양구 동양동","602","0602","0000","승림하이츠A동","전세","36.37","202003","27","10,000","0","4","2010","양지말길 30"
"인천광역시 계양구 동양동","602","0602","0000","승림하이츠A동","전세","36.37","202008","29","10,000","0","2","2010","양지말길 30"
"인천광역시 계양구 동양동","602","0602","0000","승림하이츠A동","전세","36.37","202008","29","10,000","0","2","2010","양지말길 30"
"인천광역시 계양구 동양동","602-11","0602","0011","승림하이츠B동","전세","37.3525","202003","3","11,000","0","4","2010","양지말길 28"
"인천광역시 계양구 동양동","602-11","0602","0011","승림하이츠B동","전세","37.3525","202003","3","11,000","0","4","2010","양지말길 28"
"인천광역시 계양구 동양동","602-11","0602","0011","승림하이츠B동","전세","37.3525","202003","3","11,000","0","4","2010","양지말길 28"
"인천광역시 계양구 동양동","603-4","0603","0004","신성캐슬B동","전세","58.94","202012","26","16,000","0","4","2008","양지말1길 14-1"
"인천광역시 계양구 동양동","629","0629","0000","신세계드림빌","전세","30.13","202003","5","10,000","0","3","2010","당미2길 40"
"인천광역시 계양구 동양동","629","0629","0000","신세계드림빌","전세","30.13","202004","24","9,450","0","5","2010","당미2길 40"
"인천광역시 계양구 동양동","603-6","0603","0006","신세계드림빌","월세","54.76","202009","12","2,000","60","3","2008","양지말1길 12"
"인천광역시 계양구 동양동","629","0629","0000","신세계드림빌","전세","45","202012","23","13,500","0","3","2010","당미2길 40"
"인천광역시 계양구 동양동","632-2","0632","0002","신세계드림빌(가,나동)","월세","41.16","202003","5","1,500","50","3","2009","당미2길 36-1"
"인천광역시 계양구 동양동","632-2","0632","0002","신세계드림빌(가,나동)","월세","41.16","202011","7","2,000","50","3","2009","당미2길 36-1"
"인천광역시 계양구 동양동","624-1","0624","0001","썬펠리스","전세","34.65","202004","18","10,800","0","4","2010","당미3길 16"
"인천광역시 계양구 동양동","624-1","0624","0001","썬펠리스","전세","34.65","202012","21","9,000","0","5","2010","당미3길 16"
"인천광역시 계양구 동양동","624-1","0624","0001","썬펠리스","전세","38.04","202102","17","9,500","0","3","2010","당미3길 16"
"인천광역시 계양구 동양동","623-12","0623","0012","씨밀레2동","전세","60.2","202010","23","18,000","0","4","2009","당미2길 1"
"인천광역시 계양구 동양동","642","0642","0000","씨밀레6차1. 2동","전세","53.265","202004","8","12,000","0","2","2009","동양로 135"
"인천광역시 계양구 동양동","642","0642","0000","씨밀레6차1. 2동","전세","52.35","202010","9","18,500","0","5","2009","동양로 135"
"인천광역시 계양구 동양동","642-16","0642","0016","씨밀레6차601동","월세","48.69","202010","18","2,000","55","2","2009","당미1길 40"
"인천광역시 계양구 동양동","611-5","0611","0005","아름채","전세","54.47","202102","2","15,000","0","5","2008","양지말길 10-3"
"인천광역시 계양구 동양동","636","0636","0000","아이파크","월세","52.94","202006","28","3,000","50","3","2009","당미2길 20"
"인천광역시 계양구 동양동","619-1","0619","0001","아인스빌","월세","43.83","202003","28","2,000","50","5","2010","당미4길 24"
"인천광역시 계양구 동양동","619-1","0619","0001","아인스빌","전세","48.87","202008","19","1,000","0","2","2010","당미4길 24"
"인천광역시 계양구 동양동","619-1","0619","0001","아인스빌","전세","48.87","202009","8","13,000","0","3","2010","당미4길 24"
"인천광역시 계양구 동양동","597-4","0597","0004","아인스빌2차","전세","33.61","202006","10","13,500","0","3","2010","양지말2길 24"
"인천광역시 계양구 동양동","634-4","0634","0004","에벤에셀(엘렌저하우스)","전세","58.79","202005","23","14,500","0","5","2008","당미1길 27-1"
"인천광역시 계양구 동양동","634-4","0634","0004","에벤에셀(엘렌저하우스)","전세","58.79","202010","18","13,000","0","2","2008","당미1길 27-1"
"인천광역시 계양구 동양동","597-8","0597","0008","영동리버빌(1,2동)","월세","41.34","202002","29","1,000","50","4","2009","양지말2길 20"
"인천광역시 계양구 동양동","597-10","0597","0010","영동리버빌(3,4동)","월세","41.34","202005","4","1,000","60","5","2009","순강길 61"
"인천광역시 계양구 동양동","597-10","0597","0010","영동리버빌(3,4동)","월세","41.31","202011","19","1,000","70","5","2009","순강길 61"
"인천광역시 계양구 동양동","597-10","0597","0010","영동리버빌(3,4동)","전세","41.38","202101","19","12,400","0","4","2009","순강길 61"
"인천광역시 계양구 동양동","628-7","0628","0007","요산아트빌101동","전세","49.45","202012","9","14,000","0","2","2010","당미1길 45-6"
"인천광역시 계양구 동양동","628-7","0628","0007","요산아트빌101동","전세","49.45","202012","12","13,500","0","3","2010","당미1길 45-6"
"인천광역시 계양구 동양동","628-8","0628","0008","요산아트빌102동","전세","39.29","202008","4","10,000","0","3","2010","당미1길 45-4"
"인천광역시 계양구 동양동","628-8","0628","0008","요산아트빌102동","전세","39.29","202101","28","12,000","0","4","2010","당미1길 45-4"
"인천광역시 계양구 동양동","624-8","0624","0008","우리하이빌","전세","49.27","202102","22","13,000","0","5","2009","당미2길 15"
"인천광역시 계양구 동양동","609-3","0609","0003","이지베스트빌","전세","43.47","202007","13","13,500","0","3","2014","양지말1길 11-1"
"인천광역시 계양구 동양동","609-3","0609","0003","이지베스트빌","월세","41.28","202101","23","2,000","60","2","2014","양지말1길 11-1"
"인천광역시 계양구 동양동","609-3","0609","0003","이지베스트빌","전세","47.69","202102","20","13,000","0","4","2014","양지말1길 11-1"
"인천광역시 계양구 동양동","632-1","0632","0001","정원힐스타운(1,2동)","전세","64.52","202009","20","17,000","0","5","2008","당미2길 38"
"인천광역시 계양구 동양동","632-1","0632","0001","정원힐스타운(1,2동)","전세","66.98","202012","10","1,500","0","4","2008","당미2길 38"
"인천광역시 계양구 동양동","633-3","0633","0003","제이파크빌1.2동","전세","50","202006","5","14,000","0","2","2009","당미1길 31"
"인천광역시 계양구 동양동","633-3","0633","0003","제이파크빌1.2동","전세","50","202006","5","14,000","0","2","2009","당미1길 31"
"인천광역시 계양구 동양동","633-3","0633","0003","제이파크빌1.2동","월세","53.21","202007","30","1,000","65","4","2009","당미1길 31"
"인천광역시 계양구 동양동","624","0624","0000","제이파크빌1동2동","전세","54.22","202003","11","22,500","0","3","2019","당미3길 14"
"인천광역시 계양구 동양동","624","0624","0000","제이파크빌1동2동","전세","49.32","202004","1","21,900","0","4","2019","당미3길 14"
"인천광역시 계양구 동양동","624","0624","0000","제이파크빌1동2동","전세","54.22","202004","24","22,500","0","2","2019","당미3길 14"
"인천광역시 계양구 동양동","617","0617","0000","중앙E클래스16차 101동","전세","36.72","202006","4","13,000","0","4","2015","당미5길 4"
"인천광역시 계양구 동양동","617","0617","0000","중앙E클래스16차 101동","전세","36.72","202010","6","13,500","0","2","2015","당미5길 4"
"인천광역시 계양구 동양동","617","0617","0000","중앙E클래스16차 101동","전세","37.57","202101","30","12,000","0","2","2015","당미5길 4"
"인천광역시 계양구 동양동","593-3","0593","0003","창우IVILL","전세","37.69","202007","11","8,000","0","3","2009","양지말3길 14"
"인천광역시 계양구 동양동","634-6","0634","0006","창우아이빌(창우I Vill)","전세","58.72","202005","19","15,000","0","3","2008","당미1길 29"
"인천광역시 계양구 동양동","611-14","0611","0014","청호노불레스2동","전세","49.69","202007","16","13,000","0","2","2008","순강길 25-1"
"인천광역시 계양구 동양동","625-11","0625","0011","태영하이츠빌","전세","30.03","202006","29","8,500","0","2","2010","당미2길 33"
"인천광역시 계양구 동양동","620-4","0620","0004","파크빌(620-4)","월세","59.96","202006","10","3,000","60","2","2008","당미4길 10"
"인천광역시 계양구 동양동","620-4","0620","0004","파크빌(620-4)","전세","59.96","202009","4","15,000","0","5","2008","당미4길 10"
"인천광역시 계양구 동양동","620-4","0620","0004","파크빌(620-4)","전세","59.96","202009","4","15,000","0","5","2008","당미4길 10"
"인천광역시 계양구 동양동","628","0628","0000","퍼스트빌","전세","42.98","202003","1","12,000","0","2","2010","당미2길 52"
"인천광역시 계양구 동양동","628","0628","0000","퍼스트빌","전세","42.98","202005","29","11,500","0","4","2010","당미2길 52"
"인천광역시 계양구 동양동","628","0628","0000","퍼스트빌","전세","42.98","202006","3","15,000","0","5","2010","당미2길 52"
"인천광역시 계양구 동양동","628","0628","0000","퍼스트빌","전세","39.72","202006","17","14,000","0","5","2010","당미2길 52"
"인천광역시 계양구 동양동","628","0628","0000","퍼스트빌","전세","42.98","202007","10","15,000","0","5","2010","당미2길 52"
"인천광역시 계양구 동양동","637-8","0637","0008","펠리스타운(102,103동)","전세","56.97","202102","19","16,500","0","2","2009","당미2길 16"
"인천광역시 계양구 동양동","625-14","0625","0014","펠리스타운105동","월세","51","202004","27","2,000","50","2","2010","당미2길 27"
"인천광역시 계양구 동양동","625-14","0625","0014","펠리스타운105동","전세","51","202005","28","13,000","0","2","2010","당미2길 27"
"인천광역시 계양구 동양동","625-2","0625","0002","펠리스타운106동","전세","47.4","202006","18","13,000","0","3","2010","당미3길 28"
"인천광역시 계양구 동양동","625-2","0625","0002","펠리스타운106동","전세","47.4","202012","18","13,000","0","2","2010","당미3길 28"
"인천광역시 계양구 동양동","623-3","0623","0003","펠리스타운107동","전세","35.72","202006","25","10,000","0","2","2010","당미3길 8"
"인천광역시 계양구 동양동","624-9","0624","0009","포인트하우스","전세","45.71","202004","25","13,000","0","2","2008","당미2길 13"
"인천광역시 계양구 동양동","624-9","0624","0009","포인트하우스","월세","44.73","202006","10","1,000","70","3","2008","당미2길 13"
"인천광역시 계양구 동양동","624-9","0624","0009","포인트하우스","전세","44.73","202012","30","13,400","0","4","2008","당미2길 13"
"인천광역시 계양구 동양동","602-3","0602","0003","한마루빌1동","월세","53.11","202010","5","1,000","65","4","2010","양지말길 26"
"인천광역시 계양구 동양동","595-10","0595","0010","한뫼위너스빌102동","월세","61.07","202012","15","2,000","70","2","2008","양지로 53"
"인천광역시 계양구 동양동","602-6","0602","0006","한솔스윗홈","전세","37.52","202101","16","11,500","0","4","2010","양지말1길 16-1"
"인천광역시 계양구 동양동","642-8","0642","0008","한옥마을","전세","55.07","202102","17","15,000","0","2","2009","당미1길 46"
"인천광역시 계양구 동양동","624-2","0624","0002","한터 리치빌","전세","37.2","202006","2","11,000","0","2","2010","당미3길 18"
"인천광역시 계양구 동양동","594-6","0594","0006","해피트리(101,102동)","전세","39.02","202004","22","12,500","0","3","2009","양지말길 52"
"인천광역시 계양구 동양동","594-6","0594","0006","해피트리(101,102동)","월세","48.02","202007","16","1,500","60","2","2009","양지말길 52"
"인천광역시 계양구 동양동","594-6","0594","0006","해피트리(101,102동)","전세","48.02","202010","8","13,000","0","4","2009","양지말길 52"
"인천광역시 계양구 동양동","601-3","0601","0003","행복이가득한집","전세","47.44","202008","30","14,000","0","3","2009","양지말3길 13"
"인천광역시 계양구 동양동","601-3","0601","0003","행복이가득한집","전세","47.44","202008","30","14,000","0","3","2009","양지말3길 13"
"인천광역시 계양구 동양동","603-5","0603","0005","현대렉스힐(1,2,3동)","월세","66.69","202004","18","2,000","60","5","2008","양지말1길 14"
"인천광역시 계양구 동양동","603-5","0603","0005","현대렉스힐(1,2,3동)","전세","66.69","202101","22","15,000","0","2","2008","양지말1길 14"
"인천광역시 계양구 동양동","601-13","0601","0013","현대렉스힐25동","전세","55.71","202010","20","15,000","0","3","2009","양지말길 32-3"
"인천광역시 계양구 동양동","601-14","0601","0014","현대렉스힐26동","월세","55.71","202004","6","2,500","50","3","2009","양지말길 32-2"
"인천광역시 계양구 동양동","601-14","0601","0014","현대렉스힐26동","전세","55.71","202010","12","15,000","0","5","2009","양지말길 32-2"
"인천광역시 계양구 동양동","593","0593","0000","현대렉스힐301동","전세","53.87","202011","7","14,000","0","4","2009","양지말길 42"
"인천광역시 계양구 동양동","593-7","0593","0007","현대렉스힐302동","전세","53.87","202005","30","14,000","0","2","2009","양지말길 44"
"인천광역시 계양구 동양동","593-8","0593","0008","현대렉스힐303동","전세","53.87","202007","11","12,500","0","3","2009","양지말길 46"
"인천광역시 계양구 동양동","600-1","0600","0001","현대렉스힐501동","전세","48.34","202006","11","13,000","0","2","2009","양지로 41-6"
"인천광역시 계양구 동양동","621-4","0621","0004","현대빌라","전세","32.94","202003","28","9,000","0","4","2009","순평길 38"
"인천광역시 계양구 동양동","621-4","0621","0004","현대빌라","전세","32.94","202004","4","12,000","0","5","2009","순평길 38"
"인천광역시 계양구 동양동","621-4","0621","0004","현대빌라","전세","33.07","202008","25","9,500","0","4","2009","순평길 38"
"인천광역시 계양구 동양동","621-4","0621","0004","현대빌라","전세","32.94","202012","19","12,000","0","5","2009","순평길 38"
"인천광역시 계양구 동양동","625-10","0625","0010","현대스테이트","전세","37.51","202009","5","15,000","0","5","2012","당미2길 37"
"인천광역시 계양구 동양동","626-1","0626","0001","현대아이파크빌 2차","월세","37.32","202008","22","2,000","50","3","2010","당미2길 39"
"인천광역시 계양구 동양동","625-17","0625","0017","현대파크빌","월세","38.59","202005","22","2,000","50","2","2011","당미2길 23"
"인천광역시 계양구 동양동","625-17","0625","0017","현대파크빌","전세","39.76","202010","23","12,000","0","2","2011","당미2길 23"
"인천광역시 계양구 동양동","600-7","0600","0007","혜성하이츠(103,104동)","월세","38.87","202007","15","1,000","60","4","2010","양지로 41-2"
"인천광역시 계양구 동양동","600-7","0600","0007","혜성하이츠(103,104동)","월세","38.87","202008","22","1,000","60","2","2010","양지로 41-2"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202003","17","11,100","0","5","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202003","17","11,100","0","5","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202004","17","11,000","0","4","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202004","17","11,000","0","4","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202007","21","11,500","0","5","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-8","0600","0008","혜성하이츠(105,106동)","전세","43.61","202102","15","13,000","0","3","2010","양지로 41-1"
"인천광역시 계양구 동양동","600-3","0600","0003","혜성하이츠101동","전세","42.87","202008","24","11,000","0","5","2010","양지로 41-4"
"인천광역시 계양구 동양동","600-3","0600","0003","혜성하이츠101동","월세","42.24","202012","22","1,000","55","5","2010","양지로 41-4"
