"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일"
"인천광역시 계양구 선주지동","일반","1**","선주로56번길","제1종일반주거","제2종근린생활","8m미만","399.18","355.00","74,000","null","202101","27"," ","2019",""
"인천광역시 계양구 오류동","일반","1**","장제로","제1종일반주거","기타","8m미만","597.96","706.00","140,000","null","202009","11"," ","2012",""
"인천광역시 계양구 오류동","집합","1**","황어로115번길","제3종일반주거","교육연구","25m미만","599.72"," ","133,000","null","202102","27"," ","1997",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","113.64"," ","10,900","4","202002","29"," ","2001",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","105.26"," ","10,100","4","202002","29"," ","2001",""
"인천광역시 계양구 용종동","집합","2**","오조산로89번길","일반상업","제2종근린생활","25m미만","62.25"," ","21,300","2","202003","3"," ","2000","20200319"
"인천광역시 계양구 용종동","집합","2**","오조산로89번길","일반상업","제2종근린생활","25m미만","62.25"," ","21,300","2","202003","19"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","105.26"," ","33,000","null","202004","2"," ","2001",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제2종근린생활","25m미만","72.72"," ","31,800","4","202005","19"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제2종근린생활","25m미만","72.72"," ","31,800","5","202005","28"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","83.84"," ","36,040","4","202005","28"," ","2020","20200626"
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제1종근린생활","25m이상","171.5"," ","39,500","5","202005","29"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","73.95"," ","9,000","2","202006","9"," ","2001",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","84.1"," ","9,500","2","202006","9"," ","2001",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","83.84"," ","37,312","5","202007","7"," ","2020","20200807"
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","83.84"," ","37,312","5","202007","7"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제1종근린생활","25m이상","50.02"," ","7,600","8","202007","16"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제1종근린생활","25m이상","68.4"," ","8,900","8","202007","16"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계양문화로","제3종일반주거","제2종근린생활","25m이상","38.16"," ","13,000","null","202007","20"," ","1997",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","80.73"," ","35,934","5","202007","25"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","41.2"," ","95,400","1","202008","3"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","41.2"," ","95,400","1","202008","3"," ","2020","20200810"
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제2종근린생활","25m이상","162"," ","23,000","3","202008","6"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계양문화로","일반상업","제2종근린생활","25m미만","56.54"," ","20,000","2","202009","1"," ","1998",""
"인천광역시 계양구 용종동","집합","2**","계양문화로","일반상업","제2종근린생활","25m이상","62.1"," ","13,000","2","202009","7"," ","1999",""
"인천광역시 계양구 용종동","집합","2**","오조산로89번길","일반상업","제1종근린생활","25m미만","77.44"," ","14,200","3","202009","10"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","오조산로89번길","일반상업","제2종근린생활","25m미만","80.84"," ","12,500","4","202009","17"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","-","일반상업","제2종근린생활","25m미만","59.25"," ","35,000","1","202009","17"," ","2002",""
"인천광역시 계양구 용종동","집합","2**","오조산로89번길","일반상업","제2종근린생활","25m미만","118.54"," ","22,000","4","202009","17"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제2종근린생활","25m이상","56.88"," ","78,000","1","202009","25"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","42.6"," ","76,000","null","202010","13"," ","2020","20201120"
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","42.6"," ","80,560","1","202010","13"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","-","일반상업","기타","25m미만","995.42"," ","218,800","2","202010","31"," ","2002",""
"인천광역시 계양구 용종동","집합","2**","-","일반상업","기타","25m미만","995.42"," ","218,800","3","202010","31"," ","2002",""
"인천광역시 계양구 용종동","집합","2**","-","일반상업","기타","25m미만","225"," ","49,400","1","202010","31"," ","2002",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제2종근린생활","25m미만","97.02"," ","13,000","6","202011","18"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제2종근린생활","25m미만","80.73"," ","37,100","3","202011","20"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","80.64"," ","13,800","4","202011","25"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","계산새로87번길","일반상업","제2종근린생활","25m미만","40.32"," ","24,500","null","202012","1"," ","2001",""
"인천광역시 계양구 용종동","일반","2**","오조산로","일반상업","제1종근린생활","25m이상","4878.42","1588.60","980,000","null","202012","8"," ","1998",""
"인천광역시 계양구 용종동","집합","2**","계산새로","일반상업","제2종근린생활","25m이상","119.65"," ","18,800","null","202012","12"," ","2000",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제1종근린생활","25m미만","83.84"," ","39,750","3","202012","24"," ","2020",""
"인천광역시 계양구 용종동","집합","2**","오조산공원로","일반상업","제2종근린생활","25m미만","39.27"," ","51,000","1","202102","4"," ","2000",""
"인천광역시 계양구 이화동","집합","4**","황어로","제3종일반주거","제1종근린생활","25m미만","44.89"," ","29,000","1","202009","9"," ","2007",""
"인천광역시 계양구 이화동","일반","2**","이화북로","제1종일반주거","제2종근린생활","8m미만","197.6","422.00","69,700","null","202009","18"," ","2004",""
"인천광역시 계양구 이화동","집합","2**","이화남로144번길","제1종일반주거","제1종근린생활","8m미만","58.5"," ","42,857","null","202011","3"," ","1940",""
"인천광역시 계양구 임학동","일반","1**","계양산로169번길","제1종일반주거","기타","12m미만","307.42","197.60","56,600","null","202005","19"," ","1990",""
"인천광역시 계양구 임학동","집합","4*","임학서로27번길","제2종일반주거","제1종근린생활","12m미만","44.03"," ","19,800","1","202006","20"," ","2020",""
"인천광역시 계양구 임학동","집합","6*","장제로863번길","준주거","제1종근린생활","12m미만","30.4"," ","16,000","1","202007","15"," ","2020",""
"인천광역시 계양구 임학동","일반","7*","장제로","준주거","판매","25m이상","2002.29","557.70","380,000","null","202009","12"," ","1992","20201029"
"인천광역시 계양구 임학동","일반","7*","안산로","준주거","제1종근린생활","12m미만","556.36","247.00","151,000","null","202010","13"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","5,000","null","202012","30"," ","1985","20210124"
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","5,000","null","202012","30"," ","1985","20210124"
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","3,400","null","202012","30"," ","1985","20210124"
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","3,400","null","202012","30"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","3,400","null","202012","30"," ","1985","20210124"
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","5,000","null","202012","30"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","5,000","null","202012","30"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로28번길","제2종일반주거","제1종근린생활","12m미만","21.24"," ","3,400","null","202012","30"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로6번길","제2종일반주거","제1종근린생활","8m미만","9.8"," ","2,500","null","202101","19"," ","1985",""
"인천광역시 계양구 임학동","집합","6*","임학안로6번길","제2종일반주거","제2종근린생활","8m미만","11.25"," ","2,500","null","202101","19"," ","1985",""
"인천광역시 계양구 작전동","일반","6**","대보로","자연녹지","제2종근린생활","25m미만","386.4","1891.00","371,817","null","202003","5"," ","1996",""
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","45.6"," ","21,000","1","202003","17"," ","2018",""
"인천광역시 계양구 작전동","일반","6**","효서로","제2종일반주거","제2종근린생활","25m미만","196.24","179.00","67,500","null","202003","17"," ","2002",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","판매","25m미만","46.41"," ","5,000","null","202003","29"," ","1985",""
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","45.6"," ","21,700","1","202004","1"," ","2018",""
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","48.6"," ","19,800","1","202004","1"," ","2018",""
"인천광역시 계양구 작전동","집합","7**","-","제3종일반주거","제1종근린생활","8m미만","51.68"," ","22,870","null","202004","2"," ","1985","20200430"
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","45.6"," ","17,500","1","202004","2"," ","2018",""
"인천광역시 계양구 작전동","집합","7**","-","제3종일반주거","제1종근린생활","8m미만","51.68"," ","22,870","null","202004","2"," ","1985",""
"인천광역시 계양구 작전동","일반","8**","-","제2종일반주거","판매","12m미만","29.24","19.73","2,750","null","202004","8"," ","1987",""
"인천광역시 계양구 작전동","일반","8**","-","제2종일반주거","판매","12m미만","29.24","19.73","2,750","null","202004","8"," ","1987",""
"인천광역시 계양구 작전동","일반","8**","계양대로","준주거","제2종근린생활","25m이상","332.87","639.60","579,000","null","202004","16"," ","2019",""
"인천광역시 계양구 작전동","집합","6**","아나지로","준공업","제1종근린생활","25m미만","43.52"," ","20,000","1","202004","21"," ","2019",""
"인천광역시 계양구 작전동","집합","8**","효서로","준주거","업무","25m미만","77.3"," ","67,000","null","202005","2"," ","2001",""
"인천광역시 계양구 작전동","일반","8**","효서로","제2종일반주거","제1종근린생활","25m미만","489.52","248.90","81,000","null","202005","3"," ","1991",""
"인천광역시 계양구 작전동","일반","7**","주부토로","준공업","제1종근린생활","25m미만","492","1057.10","280,000","null","202005","13"," ","2005",""
"인천광역시 계양구 작전동","집합","1**","봉오대로743번길","제3종일반주거","제2종근린생활","25m이상","74.52"," ","10,000","null","202005","15"," ","1990",""
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","45.6"," ","20,500","1","202005","15"," ","2018",""
"인천광역시 계양구 작전동","집합","1**","봉오대로743번길","제3종일반주거","제2종근린생활","25m이상","43.46"," ","5,000","null","202005","15"," ","1990",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","제2종근린생활","25m미만","63.36"," ","27,000","2","202005","19"," ","1988",""
"인천광역시 계양구 작전동","집합","8**","계산로112번길","제2종일반주거","제1종근린생활","8m미만","45.51"," ","15,000","null","202005","21"," ","2019",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","42.3"," ","23,000","1","202005","22"," ","2019",""
"인천광역시 계양구 작전동","집합","9**","계양문화로","일반상업","제2종근린생활","25m미만","241.28"," ","27,000","4","202005","23"," ","1998",""
"인천광역시 계양구 작전동","집합","8**","장제로","일반상업","제2종근린생활","25m이상","84.8"," ","5,500","7","202005","25"," ","2002",""
"인천광역시 계양구 작전동","일반","6**","-","자연녹지","제1종근린생활","25m미만","900","4514.00","780,000","null","202006","9"," ","1996",""
"인천광역시 계양구 작전동","집합","6*","주부토로448번길","제3종일반주거","제1종근린생활","8m미만","45.44"," ","11,500","1","202006","9"," ","2003",""
"인천광역시 계양구 작전동","일반","6**","아나지로","자연녹지","제2종근린생활","25m미만","900","4513.00","780,000","null","202006","9"," ","1996",""
"인천광역시 계양구 작전동","집합","4**","아나지로248번길","준공업","제1종근린생활","25m이상","48.6"," ","22,500","1","202006","15"," ","2018",""
"인천광역시 계양구 작전동","집합","7**","가현2길","제3종일반주거","제2종근린생활","12m미만","54.54"," ","25,725","null","202006","17"," ","1985",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","22.12"," ","14,500","null","202006","17"," ","2019",""
"인천광역시 계양구 작전동","집합","9**","도두리로","제3종일반주거","제2종근린생활","25m이상","25.65"," ","8,000","null","202006","26"," ","1997",""
"인천광역시 계양구 작전동","집합","9**","도두리로","제3종일반주거","제2종근린생활","25m이상","25.65"," ","8,000","null","202006","26"," ","1997","20200807"
"인천광역시 계양구 작전동","집합","8**","주부토로","제2종일반주거","제2종근린생활","25m미만","45.58"," ","27,000","1","202006","29"," ","2019",""
"인천광역시 계양구 작전동","집합","1**","봉오대로744번길","제3종일반주거","제2종근린생활","25m이상","11"," ","5,900","null","202007","2"," ","1988",""
"인천광역시 계양구 작전동","집합","4**","계양대로34번길","준주거","제2종근린생활","12m미만","46.71"," ","7,300","2","202007","7"," ","2000",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","30.02"," ","17,500","null","202007","7"," ","2019",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","22.12"," ","14,500","null","202007","7"," ","2019",""
"인천광역시 계양구 작전동","집합","7**","가현5길","제3종일반주거","제1종근린생활","8m미만","57.89"," ","31,435","null","202007","14"," ","1985",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","32.13"," ","18,500","1","202007","24"," ","2019",""
"인천광역시 계양구 작전동","집합","6**","효서로370번길","준공업","제1종근린생활","12m미만","21.05"," ","20,000","1","202007","24"," ","2019",""
"인천광역시 계양구 작전동","일반","8**","봉오대로677번길","제2종일반주거","제2종근린생활","12m미만","1725.02","404.90","220,000","null","202007","28"," ","1994",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","판매","25m미만","13.73"," ","3,100","null","202008","3"," ","1985",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","판매","25m미만","12.52"," ","3,000","null","202008","3"," ","1985",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","제1종근린생활","25m미만","95.04"," ","19,000","3","202008","3"," ","1988",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","판매","25m미만","17.01"," ","3,800","null","202008","3"," ","1985",""
"인천광역시 계양구 작전동","집합","4**","계양대로","준주거","제1종근린생활","25m이상","51.3"," ","100,000","null","202008","4"," ","2007",""
"인천광역시 계양구 작전동","일반","9**","오조산로21번길","일반상업","제2종근린생활","25m미만","681.8","430.20","215,000","null","202008","7"," ","2001",""
"인천광역시 계양구 작전동","집합","9**","오조산로7번길","일반상업","교육연구","25m미만","511.49"," ","92,000","null","202008","13"," ","2003",""
"인천광역시 계양구 작전동","집합","5**","-","제3종일반주거","제1종근린생활","25m이상","50.22"," ","8,000","null","202008","21"," ","1991","20201026"
"인천광역시 계양구 작전동","집합","6*","봉오대로743번길","제3종일반주거","제2종근린생활","12m미만","16.8"," ","1,650","null","202009","5"," ","1994",""
"인천광역시 계양구 작전동","집합","6*","봉오대로743번길","제3종일반주거","제2종근린생활","12m미만","169.44"," ","16,700","null","202009","5"," ","1994",""
"인천광역시 계양구 작전동","집합","6*","봉오대로743번길","제3종일반주거","제2종근린생활","12m미만","16.8"," ","1,650","null","202009","5"," ","1994",""
"인천광역시 계양구 작전동","일반","8**","장제로","일반상업","기타","25m이상","1645.97","1208.10","730,000","null","202009","9"," ","2000","20201209"
"인천광역시 계양구 작전동","일반","8**","장제로","일반상업","기타","25m이상","1645.97","1208.10","730,000","null","202009","9"," ","2000",""
"인천광역시 계양구 작전동","집합","1**","효서로341번길","제2종일반주거","제1종근린생활","12m미만","50.31"," ","9,800","null","202009","9"," ","1989",""
"인천광역시 계양구 작전동","집합","9**","도두리로","제3종일반주거","제1종근린생활","25m이상","25.65"," ","9,300","2","202009","10"," ","1997",""
"인천광역시 계양구 작전동","일반","1**","까치말로15번길","준공업","제2종근린생활","12m미만","615.01","272.80","120,000","null","202009","12"," ","2011",""
"인천광역시 계양구 작전동","일반","1**","까치말로15번길","준공업","제2종근린생활","12m미만","615.01","272.80","120,000","null","202009","12"," ","2011","20201013"
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","110.84"," ","19,200","4","202009","24"," ","2001",""
"인천광역시 계양구 작전동","일반","2**","아나지로","제3종일반주거","판매","25m이상","41256.01","11850.70","5,250,000","null","202009","28"," ","2010",""
"인천광역시 계양구 작전동","일반","4**","계양대로","준주거","판매","25m이상","49482.98","19433.30","11,983,494","null","202010","15"," ","2001",""
"인천광역시 계양구 작전동","집합","9**","효서로","제3종일반주거","제1종근린생활","25m이상","31.32"," ","7,250","null","202010","24"," ","1997",""
"인천광역시 계양구 작전동","집합","9**","효서로","제3종일반주거","제1종근린생활","25m이상","62.64"," ","11,150","null","202010","24"," ","1997",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","1449.67"," ","129,759","10","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","1421.6"," ","127,247","9","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","1426.1"," ","127,649","8","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","572.14"," ","45,028","7","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","271"," ","24,257","7","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","322.63"," ","28,878","7","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","237.25"," ","21,236","7","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","572.15"," ","53,564","6","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","830.87"," ","77,786","6","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","기타","25m이상","1421.6"," ","144,559","5","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","기타","25m이상","1421.6"," ","153,432","4","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","기타","25m이상","1421.6"," ","179,617","3","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","21.51"," ","3,068","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","180.98"," ","25,815","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","389.58"," ","55,568","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","305.3"," ","43,547","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","332.81"," ","47,470","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","191.46"," ","27,308","2","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","253.89"," ","62,070","1","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","307.02"," ","69,077","1","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","257.76"," ","115,988","1","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","311.7"," ","140,260","1","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","판매","25m이상","136.61"," ","66,817","1","202010","30"," ","2004",""
"인천광역시 계양구 작전동","집합","9**","계양문화로","일반상업","제2종근린생활","25m이상","120.51"," ","34,000","4","202011","1"," ","2000",""
"인천광역시 계양구 작전동","집합","7**","아나지로","준공업","제2종근린생활","25m미만","31.5"," ","3,300","2","202011","6"," ","1992",""
"인천광역시 계양구 작전동","일반","6**","대보로","자연녹지","제2종근린생활","8m미만","979.5","1632.00","340,000","null","202011","8"," ","2000",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제1종근린생활","25m이상","72"," ","11,000","3","202011","9"," ","2002",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제1종근린생활","25m이상","145.8"," ","22,000","3","202011","9"," ","2002",""
"인천광역시 계양구 작전동","집합","1**","봉오대로744번길","제3종일반주거","제2종근린생활","12m미만","37.8"," ","24,700","null","202011","27"," ","1988",""
"인천광역시 계양구 작전동","집합","3**","아나지로","제3종일반주거","제2종근린생활","25m이상","396.42"," ","42,000","4","202012","10"," ","1995",""
"인천광역시 계양구 작전동","집합","9**","효서로","제3종일반주거","제2종근린생활","25m이상","29.88"," ","30,000","1","202012","15"," ","1997",""
"인천광역시 계양구 작전동","집합","5**","-","제3종일반주거","판매","25m이상","10.2"," ","1,200","null","202012","16"," ","1991",""
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","기타","25m미만","704.52"," ","135,000","null","202012","17"," ","2003","20210120"
"인천광역시 계양구 작전동","집합","4**","효서로","준주거","기타","25m미만","704.52"," ","135,000","null","202012","17"," ","2003",""
"인천광역시 계양구 작전동","집합","8**","장제로","일반상업","판매","25m이상","63.33"," ","48,000","71","202101","3"," ","2006",""
"인천광역시 계양구 작전동","일반","3**","효서로","제3종일반주거","제2종근린생활","25m미만","149.6","147.80","68,000","null","202101","4"," ","2003",""
"인천광역시 계양구 작전동","집합","7**","아나지로","준공업","제1종근린생활","25m이상","43.42"," ","25,500","1","202101","4"," ","2020",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","교육연구","25m이상","1137.72"," ","207,000","null","202101","11"," ","2002",""
"인천광역시 계양구 작전동","집합","9**","오조산로7번길","일반상업","제2종근린생활","25m미만","91.94"," ","25,300","4","202101","13"," ","2002",""
"인천광역시 계양구 작전동","집합","9**","오조산로7번길","일반상업","제2종근린생활","25m미만","107.86"," ","29,700","4","202101","13"," ","2002",""
"인천광역시 계양구 작전동","집합","9**","오조산로7번길","일반상업","제2종근린생활","25m미만","127.08"," ","35,000","4","202101","13"," ","2002",""
"인천광역시 계양구 작전동","일반","2**","주부토로","제3종일반주거","기타","25m미만","3763.52","1719.90","850,000","null","202102","1"," ","1992",""
"인천광역시 계양구 작전동","일반","4**","계양대로","준주거","제2종근린생활","25m이상","119.24","100.00","95,000","null","202102","2"," ","2001",""
"인천광역시 계양구 작전동","일반","8**","주부토로425번길","제2종일반주거","제2종근린생활","12m미만","447.93","197.60","87,000","null","202102","4"," ","1989",""
"인천광역시 계양구 작전동","집합","9**","장제로","일반상업","제2종근린생활","25m이상","81"," ","16,000","5","202102","5"," ","2002",""
"인천광역시 계양구 작전동","집합","8**","장제로","일반상업","제2종근린생활","25m이상","184.21"," ","30,700","null","202102","5"," ","2002",""
"인천광역시 계양구 장기동","일반","1**","장기로","제2종일반주거","제1종근린생활","25m미만","377.8","567.00","170,000","null","202010","16"," ","1982",""
"인천광역시 계양구 장기동","일반","1**","황어로","제1종일반주거","제1종근린생활","25m미만","1190.16","779.40","280,000","null","202101","8"," ","1989",""
"인천광역시 계양구 평동","일반","8*","평리길","제1종일반주거","제2종근린생활","8m미만","222.4","298.00","65,500","null","202010","6"," ","2003",""
"인천광역시 계양구 평동","일반","8*","평리길","제1종일반주거","제2종근린생활","8m미만","222.4","388.00","90,000","null","202010","6"," ","2003","20201222"
"인천광역시 계양구 평동","일반","1*","평리길","제1종일반주거","제2종근린생활","8m미만","260","330.00","80,000","null","202102","23"," ","2004",""
"인천광역시 계양구 하야동","일반","6*","벌말로609번길","제1종일반주거","제2종근린생활","8m미만","241.2","539.40","115,938","null","202007","24"," ","2008",""
"인천광역시 계양구 하야동","일반","4*","벌말로","제1종일반주거","제2종근린생활","25m이상","219.69","253.60","82,000","null","202012","18"," ","1996",""
"인천광역시 계양구 효성동","집합","6*","안남로","제2종일반주거","교육연구","25m미만","121.49"," ","17,800","4","202003","17"," ","1999",""
"인천광역시 계양구 효성동","집합","2**","안남로","제2종일반주거","제1종근린생활","25m미만","24.12"," ","10,600","1","202003","23"," ","1978",""
"인천광역시 계양구 효성동","일반","1**","봉오대로512번길","제2종일반주거","기타","12m미만","1047.68","414.00","170,000","null","202003","30"," ","2006",""
"인천광역시 계양구 효성동","집합","2**","효서로","제3종일반주거","제2종근린생활","25m미만","29.25"," ","4,000","2","202005","9"," ","1997",""
"인천광역시 계양구 효성동","집합","2**","효서로","제3종일반주거","제2종근린생활","25m미만","41.25"," ","6,000","2","202005","9"," ","1997",""
"인천광역시 계양구 효성동","집합","2*","안남로572번길","제2종일반주거","제2종근린생활","12m미만","38.7"," ","7,000","null","202005","21"," ","1996",""
"인천광역시 계양구 효성동","집합","2**","아나지로197번길","제3종일반주거","제2종근린생활","25m미만","45.6"," ","8,800","2","202005","27"," ","1994",""
"인천광역시 계양구 효성동","집합","2**","효서로","제3종일반주거","제1종근린생활","25m미만","41.25"," ","30,000","1","202006","1"," ","1997",""
"인천광역시 계양구 효성동","일반","4**","마장로512번길","준공업","제2종근린생활","12m미만","10533.83","8197.00","1,700,000","null","202006","2"," ","1995","20201130"
"인천광역시 계양구 효성동","일반","2*","길마로","제3종일반주거","제1종근린생활","25m미만","192.3","417.00","137,000","null","202006","6"," ","1993",""
"인천광역시 계양구 효성동","집합","3*","안남로573번길","제3종일반주거","제1종근린생활","12m미만","28.84"," ","8,000","null","202006","23"," ","1997",""
