"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200229 ~ 20210228"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분","해제사유발생일"
"제주특별자치도 제주시 한림읍 상대리","1***","임야","보전관리지역","-","202005","29","814","1,800","지분",""
"제주특별자치도 제주시 한림읍 한림리","1**","대","자연녹지지역","12m미만","202005","29","98.37","1,800","지분",""
"제주특별자치도 제주시 구좌읍 하도리","2***","묘지","자연녹지지역","-","202005","29","208","1,850"," ",""
"제주특별자치도 제주시 한경면 용수리","3***","대","자연녹지지역","8m미만","202005","29","440","10,000"," ",""
"제주특별자치도 서귀포시 안덕면 서광리","2***","전","계획관리지역","-","202005","29","165","10,500"," ",""
"제주특별자치도 제주시 한림읍 상대리","4***","전","자연녹지지역","12m미만","202005","29","1371.71","11,000","지분",""
"제주특별자치도 제주시 한림읍 상대리","3***","전","자연녹지지역","25m미만","202005","29","1431.29","11,000","지분",""
"제주특별자치도 제주시 한림읍 한림리","2*","임야","자연녹지지역","12m미만","202005","29","430","11,000"," ",""
"제주특별자치도 제주시 한림읍 한림리","1**","전","자연녹지지역","12m미만","202005","29","17.59","150","지분",""
"제주특별자치도 제주시 한림읍 한림리","1**","전","자연녹지지역","-","202005","29","65.07","150","지분",""
"제주특별자치도 제주시 이호일동","7**","전","자연녹지지역","8m미만","202005","29","594","16,000","지분",""
"제주특별자치도 제주시 우도면 연평리","6**","전","계획관리지역","12m미만","202005","29","614","18,000"," ",""
"제주특별자치도 제주시 조천읍 함덕리","2***","임야","계획관리지역","12m미만","202005","29","605","18,500"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202005","29","149","2,565","지분",""
"제주특별자치도 제주시 한림읍 한림리","1**","전","자연녹지지역","-","202005","29","952.17","2,600","지분",""
"제주특별자치도 제주시 애월읍 봉성리","2***","전","계획관리지역","8m미만","202005","29","132","2,694"," ",""
"제주특별자치도 서귀포시 안덕면 사계리","3***","전","계획관리지역","-","202005","29","119","2,800","지분",""
"제주특별자치도 서귀포시 성산읍 신풍리","1**","전","계획관리지역","-","202005","29","498","2,800"," ",""
"제주특별자치도 서귀포시 안덕면 사계리","3***","전","계획관리지역","-","202005","29","661.5","20,000","지분",""
"제주특별자치도 서귀포시 성산읍 신풍리","1**","도로","계획관리지역","-","202005","29","70.39","200","지분",""
"제주특별자치도 제주시 조천읍 교래리","4**","목장용지","생산관리지역","12m미만","202005","29","2935","25,000"," ",""
"제주특별자치도 서귀포시 성산읍 수산리","1***","과수원","자연녹지지역","8m미만","202005","29","1505","25,025"," ",""
"제주특별자치도 제주시 애월읍 장전리","1***","전","계획관리지역","25m미만","202005","29","516","25,796"," ",""
"제주특별자치도 제주시 구좌읍 종달리","6**","전","계획관리지역","-","202005","29","3094","27,400"," ",""
"제주특별자치도 제주시 해안동","산1**","임야","생산관리지역","-","202005","29","498","3,000"," ",""
"제주특별자치도 제주시 한림읍 상대리","8**","임야","보전관리지역","-","202005","29","4245","3,000"," ",""
"제주특별자치도 제주시 한림읍 상대리","1***","임야","보전관리지역","-","202005","29","1870.76","3,600","지분",""
"제주특별자치도 제주시 애월읍 고내리","6**","임야","자연녹지지역","-","202005","29","374","3,610"," ","20200728"
"제주특별자치도 제주시 애월읍 고내리","6**","임야","자연녹지지역","-","202005","29","374","3,610"," ","20200728"
"제주특별자치도 서귀포시 남원읍 신흥리","7**","과수원","계획관리지역","8m미만","202005","29","2423","36,500"," ",""
"제주특별자치도 제주시 애월읍 고내리","6**","전","자연녹지지역","25m미만","202005","29","3874","37,390"," ","20200728"
"제주특별자치도 제주시 애월읍 고내리","6**","전","자연녹지지역","25m미만","202005","29","3874","37,390"," ","20200728"
"제주특별자치도 제주시 한림읍 한림리","1**","대","자연녹지지역","8m미만","202005","29","1218.59","4,000","지분",""
"제주특별자치도 서귀포시 안덕면 사계리","3***","답","계획관리지역","-","202005","29","194","4,400","지분",""
"제주특별자치도 제주시 한림읍 협재리","9**","전","자연녹지지역","8m미만","202005","29","367","4,500","지분",""
"제주특별자치도 제주시 한림읍 협재리","9**","전","자연녹지지역","8m미만","202005","29","368","4,500","지분",""
"제주특별자치도 제주시 애월읍 봉성리","2***","과수원","계획관리지역","-","202005","29","238","4,856"," ",""
"제주특별자치도 제주시 해안동","1***","임야","생산관리지역","8m미만","202005","29","22.33","400","지분",""
"제주특별자치도 제주시 한림읍 상대리","3***","전","자연녹지지역","8m미만","202005","29","3481","43,436"," ",""
"제주특별자치도 서귀포시 표선면 가시리","2**","임야","계획관리지역","12m미만","202005","29","164.56","5,000","지분",""
"제주특별자치도 제주시 한림읍 상대리","4***","전","자연녹지지역","8m미만","202005","29","1821","5,000"," ",""
"제주특별자치도 서귀포시 성산읍 온평리","1***","도로","계획관리지역","-","202005","29","4.43","50","지분",""
"제주특별자치도 제주시 조천읍 교래리","5**","전","계획관리지역","25m미만","202005","29","1594","52,000"," ",""
"제주특별자치도 서귀포시 서홍동","1***","전","자연녹지지역","8m미만","202005","29","2793","55,000"," ",""
"제주특별자치도 제주시 우도면 연평리","6**","전","계획관리지역","-","202005","29","1465","55,000"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202005","29","33","570","지분",""
"제주특별자치도 제주시 한림읍 한림리","1**","대","자연녹지지역","8m미만","202005","29","417.83","6,300","지분",""
"제주특별자치도 제주시 한림읍 상대리","3***","전","자연녹지지역","8m미만","202005","29","526","6,564"," ",""
"제주특별자치도 제주시 조천읍 선흘리","산3*","임야","보전관리지역","8m미만","202005","29","46116","60,000"," ",""
"제주특별자치도 제주시 아라이동","1**","과수원","자연녹지지역","8m미만","202005","29","1653","60,000","지분","20200826"
"제주특별자치도 제주시 해안동","산1**","임야","생산관리지역","-","202005","29","35","600","지분",""
"제주특별자치도 서귀포시 성산읍 온평리","1***","도로","계획관리지역","-","202005","29","55.64","670","지분",""
"제주특별자치도 제주시 애월읍 장전리","1***","전","계획관리지역","25m미만","202005","29","154","7,699"," ",""
"제주특별자치도 서귀포시 안덕면 사계리","3***","답","계획관리지역","-","202005","29","344","7,800","지분",""
"제주특별자치도 서귀포시 남원읍 수망리","산1**","임야","계획관리지역","-","202005","30","992","1,166"," ",""
"제주특별자치도 서귀포시 남원읍 수망리","9**","임야","계획관리지역","-","202005","30","992","1,167"," ",""
"제주특별자치도 서귀포시 남원읍 수망리","9**","임야","계획관리지역","8m미만","202005","30","992","1,167"," ",""
"제주특별자치도 제주시 구좌읍 세화리","1***","임야","계획관리지역","8m미만","202005","30","661","19,000","지분",""
"제주특별자치도 제주시 조천읍 와흘리","1***","과수원","계획관리지역","8m미만","202005","30","200","2,000"," ",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","대","계획관리지역","-","202005","30","8","400"," ",""
"제주특별자치도 제주시 한림읍 상명리","9**","전","계획관리지역","-","202005","30","507","5,000"," ",""
"제주특별자치도 제주시 한림읍 상명리","9**","전","계획관리지역","8m미만","202005","30","734","6,000"," ",""
"제주특별자치도 서귀포시 남원읍 의귀리","1***","대","계획관리지역","-","202005","30","12","600"," ",""
"제주특별자치도 제주시 용강동","9**","임야","생산녹지지역","12m미만","202005","30","413","8,100"," ",""
"제주특별자치도 제주시 노형동","6*","대","자연녹지지역","8m미만","202005","30","520","90,000"," ",""
"제주특별자치도 제주시 조천읍 조천리","1***","전","자연녹지지역","25m이상","202005","30","1521","95,000"," ",""
"제주특별자치도 서귀포시 안덕면 덕수리","6**","과수원","계획관리지역","-","202005","31","1673","10,000"," ",""
"제주특별자치도 제주시 한림읍 금악리","산3*","목장용지","생산관리지역","-","202005","31","15056","115,000"," ",""
"제주특별자치도 제주시 한림읍 대림리","1***","전","생산녹지지역","25m미만","202005","31","2826","60,000"," ","20200713"
"제주특별자치도 제주시 추자면 대서리","*","대","계획관리지역","8m미만","202006","1","71","1,009","지분",""
"제주특별자치도 서귀포시 남원읍 태흥리","8**","과수원","계획관리지역","-","202006","1","162","1,365"," ",""
"제주특별자치도 제주시 구좌읍 한동리","5**","임야","생산관리지역","8m미만","202006","1","37","1,510","지분",""
"제주특별자치도 제주시 오라이동","3***","임야","생산녹지지역","-","202006","1","797","10,849"," ",""
"제주특별자치도 서귀포시 안덕면 화순리","1***","도로","계획관리지역","8m미만","202006","1","27.4","100","지분",""
"제주특별자치도 서귀포시 표선면 하천리","2***","임야","계획관리지역","8m미만","202006","1","2055","15,000"," ",""
"제주특별자치도 제주시 구좌읍 세화리","1***","대","일반상업지역","8m미만","202006","1","208","15,000"," ",""
"제주특별자치도 제주시 조천읍 와흘리","1***","대","계획관리지역","8m미만","202006","1","344","15,000"," ",""
"제주특별자치도 제주시 조천읍 와흘리","1***","대","계획관리지역","8m미만","202006","1","317","15,000"," ",""
"제주특별자치도 서귀포시 남원읍 하례리","1***","전","계획관리지역","8m미만","202006","1","139","19","지분",""
"제주특별자치도 서귀포시 안덕면 덕수리","2***","전","계획관리지역","8m미만","202006","1","16","190"," ",""
"제주특별자치도 제주시 구좌읍 한동리","5**","임야","생산관리지역","8m미만","202006","1","50","2,040","지분",""
"제주특별자치도 제주시 구좌읍 세화리","2***","임야","계획관리지역","12m미만","202006","1","852","20,000"," ",""
"제주특별자치도 서귀포시 성산읍 고성리","1***","임야","자연녹지지역","8m미만","202006","1","511","20,104"," ",""
"제주특별자치도 서귀포시 남원읍 하례리","1***","도로","계획관리지역","-","202006","1","216","216"," ",""
"제주특별자치도 서귀포시 남원읍 하례리","1***","도로","계획관리지역","-","202006","1","233","233"," ",""
"제주특별자치도 서귀포시 중문동","7**","임야","보전녹지지역","8m미만","202006","1","4526","25,800"," ",""
"제주특별자치도 제주시 애월읍 곽지리","1***","전","자연녹지지역","8m미만","202006","1","1296","26,000"," ",""
"제주특별자치도 제주시 외도일동","5**","대","제2종일반주거지역","12m미만","202006","1","135.4","26,500"," ",""
"제주특별자치도 서귀포시 안덕면 화순리","1***","도로","계획관리지역","8m미만","202006","1","21.76","280","지분",""
"제주특별자치도 서귀포시 대정읍 하모리","1***","임야","자연녹지지역","8m미만","202006","1","377","3,078","지분",""
"제주특별자치도 서귀포시 안덕면 덕수리","2**","임야","계획관리지역","8m미만","202006","1","80","3,136","지분",""
"제주특별자치도 제주시 구좌읍 행원리","3***","임야","계획관리지역","-","202006","1","1653","3,800"," ",""
"제주특별자치도 제주시 구좌읍 행원리","3***","임야","계획관리지역","-","202006","1","1653","3,800"," ",""
"제주특별자치도 서귀포시 안덕면 화순리","1***","도로","계획관리지역","8m미만","202006","1","26.59","320","지분",""
"제주특별자치도 서귀포시 남원읍 하례리","1***","도로","계획관리지역","-","202006","1","342","342"," ",""
"제주특별자치도 제주시 한경면 낙천리","1***","전","계획관리지역","12m미만","202006","1","3187","36,630"," ",""
"제주특별자치도 제주시 한경면 낙천리","1***","전","계획관리지역","-","202006","1","3187","36,630"," ",""
"제주특별자치도 서귀포시 대정읍 구억리","1***","전","계획관리지역","8m미만","202006","1","367","4,107"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","1**","임야","생산관리지역","-","202006","1","1653","4,180"," ",""
"제주특별자치도 제주시 한경면 저지리","3***","전","계획관리지역","12m미만","202006","1","139.5","4,200","지분",""
"제주특별자치도 제주시 구좌읍 송당리","9**","전","계획관리지역","8m미만","202006","1","300","5,000"," ",""
"제주특별자치도 제주시 구좌읍 행원리","3***","임야","계획관리지역","-","202006","1","2347","5,400"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","1**","임야","생산관리지역","-","202006","1","2314","5,850"," ",""
"제주특별자치도 서귀포시 표선면 세화리","1***","도로","계획관리지역","-","202006","1","76","50","지분",""
"제주특별자치도 제주시 해안동","1***","임야","생산관리지역","8m미만","202006","1","127.65","541","지분",""
"제주특별자치도 서귀포시 성산읍 신풍리","1***","도로","계획관리지역","-","202006","1","124","560","지분",""
"제주특별자치도 서귀포시 대정읍 구억리","1***","전","계획관리지역","8m미만","202006","1","551","6,163"," ",""
"제주특별자치도 제주시 해안동","1***","임야","생산관리지역","8m미만","202006","1","158.25","670","지분",""
"제주특별자치도 서귀포시 안덕면 광평리","1**","임야","생산관리지역","-","202006","1","2955","7,470"," ",""
"제주특별자치도 서귀포시 대포동","1***","과수원","제2종일반주거지역","-","202006","1","816","7,500"," ",""
"제주특별자치도 제주시 한경면 저지리","3***","전","계획관리지역","8m미만","202006","1","274.5","8,300","지분",""
"제주특별자치도 제주시 한경면 저지리","3***","전","계획관리지역","12m미만","202006","1","294.5","8,900","지분",""
"제주특별자치도 제주시 해안동","1***","임야","생산관리지역","8m미만","202006","1","20.4","87","지분",""
"제주특별자치도 제주시 한경면 낙천리","1***","잡종지","계획관리지역","8m미만","202006","1","393","9,500"," ",""
"제주특별자치도 서귀포시 성산읍 고성리","1***","전","자연녹지지역","8m미만","202006","1","249","9,796"," ",""
"제주특별자치도 제주시 애월읍 곽지리","2***","전","계획관리지역","-","202006","2","66","10"," ",""
"제주특별자치도 제주시 조천읍 신흥리","2**","전","자연녹지지역","25m미만","202006","2","514","10,880","지분",""
"제주특별자치도 제주시 애월읍 소길리","산2**","임야","보전관리지역","8m미만","202006","2","21930","111,955"," ",""
"제주특별자치도 제주시 애월읍 소길리","산2**","임야","보전관리지역","8m미만","202006","2","30470","118,833"," ",""
"제주특별자치도 제주시 조천읍 선흘리","산4*","임야","생산관리지역","25m미만","202006","2","19999","124,000"," ",""
"제주특별자치도 제주시 한경면 고산리","1***","전","자연녹지지역","8m미만","202006","2","2333","15,050"," ",""
"제주특별자치도 제주시 오라이동","1***","임야","자연녹지지역","25m이상","202006","2","3266","150,000"," ",""
"제주특별자치도 제주시 오라이동","1***","임야","자연녹지지역","25m이상","202006","2","3266","150,000"," ","20200828"
"제주특별자치도 제주시 한경면 조수리","1***","임야","생산관리지역","12m미만","202006","2","7","160","지분",""
"제주특별자치도 제주시 한림읍 금능리","2***","대","제1종일반주거지역","25m미만","202006","2","281","17,000"," ",""
"제주특별자치도 제주시 한림읍 한림리","2**","임야","자연녹지지역","25m미만","202006","2","626","17,000"," ",""
"제주특별자치도 제주시 도평동","9**","과수원","자연녹지지역","8m미만","202006","2","274","21,300"," ",""
"제주특별자치도 서귀포시 남원읍 한남리","산3*","임야","계획관리지역","-","202006","2","32132","22,262"," ",""
"제주특별자치도 서귀포시 안덕면 상천리","7**","임야","생산관리지역","8m미만","202006","2","4198.5","23,000","지분",""
"제주특별자치도 서귀포시 안덕면 상천리","7**","임야","생산관리지역","8m미만","202006","2","4198.5","24,000","지분",""
"제주특별자치도 제주시 구좌읍 김녕리","4***","전","자연녹지지역","25m이상","202006","2","2631","27,800"," ",""
"제주특별자치도 제주시 애월읍 곽지리","5**","임야","계획관리지역","-","202006","2","1349","3,500"," ",""
"제주특별자치도 제주시 애월읍 소길리","산2**","임야","보전관리지역","8m미만","202006","2","7707","33,140"," ",""
"제주특별자치도 제주시 구좌읍 하도리","9**","대","보전관리지역","8m미만","202006","2","1223.5","34,000","지분",""
"제주특별자치도 제주시 애월읍 소길리","산1**","임야","생산관리지역","-","202006","2","6612","36,000"," ",""
"제주특별자치도 제주시 구좌읍 하도리","9**","임야","보전관리지역","8m미만","202006","2","137","4,500","지분",""
"제주특별자치도 제주시 애월읍 상가리","산8*","임야","보전관리지역","8m미만","202006","2","5962","46,400"," ",""
"제주특별자치도 제주시 외도일동","1***","전","자연녹지지역","-","202006","2","1117","5,700"," ",""
"제주특별자치도 제주시 구좌읍 하도리","9**","대","보전관리지역","8m미만","202006","2","1793","51,000","지분",""
"제주특별자치도 제주시 구좌읍 하도리","9**","임야","보전관리지역","8m미만","202006","2","4430","52,800","지분",""
"제주특별자치도 제주시 외도일동","1***","임야","자연녹지지역","-","202006","2","1778","6,300"," ",""
"제주특별자치도 서귀포시 남원읍 신흥리","1***","임야","계획관리지역","-","202006","2","530.2","600","지분",""
"제주특별자치도 제주시 애월읍 소길리","산2**","임야","보전관리지역","-","202006","2","2720","7,072"," ",""
"제주특별자치도 제주시 구좌읍 한동리","4***","전","계획관리지역","-","202006","2","4086","8,000"," ",""
"제주특별자치도 제주시 애월읍 소길리","2**","임야","생산관리지역","-","202006","3","661","1,200"," ",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","-","202006","3","545","1,293"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202006","3","83","1,425","지분",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","-","202006","3","621","1,473"," ",""
"제주특별자치도 서귀포시 대정읍 무릉리","2***","전","계획관리지역","8m미만","202006","3","65","1,500","지분",""
"제주특별자치도 제주시 한림읍 금악리","*","묘지","생산관리지역","-","202006","3","224.08","1,695","지분",""
"제주특별자치도 제주시 애월읍 곽지리","1***","묘지","자연녹지지역","-","202006","3","79","1,900"," ",""
"제주특별자치도 제주시 애월읍 소길리","2**","임야","계획관리지역","-","202006","3","1547","1,900"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","1**","임야","계획관리지역","-","202006","3","1438","10,000"," ",""
"제주특별자치도 서귀포시 성산읍 신풍리","4*","임야","계획관리지역","8m미만","202006","3","4777","109,500"," ",""
"제주특별자치도 서귀포시 안덕면 사계리","3**","전","계획관리지역","12m미만","202006","3","1654","110,000"," ",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","8m미만","202006","3","2830","13,768"," ",""
"제주특별자치도 서귀포시 남원읍 신흥리","2***","목장용지","생산관리지역","8m미만","202006","3","1230","15,081","지분",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","-","202006","3","8079","19,169"," ",""
"제주특별자치도 서귀포시 남원읍 신흥리","산5*","목장용지","생산관리지역","8m미만","202006","3","1656","19,919","지분",""
"제주특별자치도 제주시 구좌읍 덕천리","8**","전","계획관리지역","8m미만","202006","3","599","2,500"," ",""
"제주특별자치도 서귀포시 표선면 표선리","2***","임야","계획관리지역","8m미만","202006","3","170","2,500","지분",""
"제주특별자치도 제주시 애월읍 광령리","1***","과수원","계획관리지역","8m미만","202006","3","438","24,400","지분",""
"제주특별자치도 서귀포시 하효동","9**","양어장","자연녹지지역","-","202006","3","2065","242,167"," ",""
"제주특별자치도 제주시 애월읍 유수암리","1***","전","계획관리지역","8m미만","202006","3","972","25,000"," ",""
"제주특별자치도 제주시 구좌읍 종달리","3***","임야","계획관리지역","-","202006","3","331","3,500","지분",""
"제주특별자치도 제주시 조천읍 조천리","3***","전","자연녹지지역","-","202006","3","3246","33,000"," ",""
"제주특별자치도 서귀포시 성산읍 수산리","4***","임야","계획관리지역","8m미만","202006","3","6863","35,660"," ",""
"제주특별자치도 제주시 노형동","1***","대","준주거지역","25m이상","202006","3","769.6","420,000"," ",""
"제주특별자치도 제주시 구좌읍 종달리","4***","잡종지","계획관리지역","8m미만","202006","3","1996.5","5,000","지분",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","8m미만","202006","3","1094","5,322"," ",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202006","3","330","5,700","지분",""
"제주특별자치도 제주시 애월읍 곽지리","1***","도로","자연녹지지역","-","202006","3","10","500"," ",""
"제주특별자치도 제주시 한림읍 금악리","*","묘지","생산관리지역","-","202006","3","73.6","557","지분",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202006","3","33","570","지분",""
"제주특별자치도 제주시 한림읍 금악리","1***","임야","계획관리지역","8m미만","202006","3","2079","6,069"," ",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","8m미만","202006","3","2060","6,259"," ",""
"제주특별자치도 제주시 한림읍 금악리","1***","전","계획관리지역","8m미만","202006","3","215","646"," ",""
"제주특별자치도 서귀포시 하효동","9**","양어장","자연녹지지역","25m미만","202006","3","576","67,548"," ",""
"제주특별자치도 제주시 조천읍 선흘리","1**","전","계획관리지역","-","202006","3","135","674","지분",""
"제주특별자치도 제주시 조천읍 선흘리","1**","전","계획관리지역","-","202006","3","139","694","지분",""
"제주특별자치도 서귀포시 하효동","9**","양어장","자연녹지지역","25m미만","202006","3","601","70,480"," ",""
"제주특별자치도 제주시 한림읍 금악리","*","묘지","생산관리지역","-","202006","3","102.32","774","지분",""
"제주특별자치도 제주시 조천읍 선흘리","3**","전","계획관리지역","25m미만","202006","3","166","829","지분",""
"제주특별자치도 서귀포시 대정읍 영락리","1***","전","계획관리지역","8m미만","202006","3","1036","9,390"," ",""
"제주특별자치도 제주시 조천읍 와흘리","2***","묘지","생산관리지역","-","202006","4","36","1,000"," ",""
"제주특별자치도 서귀포시 안덕면 덕수리","1***","도로","계획관리지역","8m미만","202006","4","34","1,300","지분",""
"제주특별자치도 서귀포시 안덕면 광평리","산3*","임야","생산관리지역","-","202006","4","99","1,710","지분",""
"제주특별자치도 서귀포시 표선면 성읍리","2***","임야","계획관리지역","8m미만","202006","4","83","1,875","지분",""
"제주특별자치도 서귀포시 중문동","2**","임야","자연녹지지역","-","202006","4","10288","10,900"," ",""
"제주특별자치도 제주시 애월읍 소길리","산2**","임야","보전관리지역","8m미만","202006","4","35136","135,000"," ",""
"제주특별자치도 제주시 조천읍 대흘리","1***","전","계획관리지역","8m미만","202006","4","912","14,080"," ",""
"제주특별자치도 제주시 구좌읍 월정리","5**","전","계획관리지역","-","202006","4","966","14,210"," ",""
"제주특별자치도 제주시 애월읍 고성리","1***","과수원","계획관리지역","8m미만","202006","4","445","15,500"," ",""
"제주특별자치도 서귀포시 안덕면 덕수리","1***","임야","계획관리지역","8m미만","202006","4","398","15,700"," ",""
"제주특별자치도 제주시 조천읍 대흘리","1***","전","계획관리지역","25m미만","202006","4","174","2,700"," ",""
"제주특별자치도 서귀포시 남원읍 위미리","4***","대","자연녹지지역","8m미만","202006","4","418","20,000"," ","20201130"
"제주특별자치도 서귀포시 남원읍 위미리","4***","대","자연녹지지역","8m미만","202006","4","418","20,000"," ","20201130"
"제주특별자치도 서귀포시 안덕면 사계리","3***","대","제1종일반주거지역","12m미만","202006","4","281","20,000"," ",""
"제주특별자치도 서귀포시 남원읍 위미리","4***","전","자연녹지지역","8m미만","202006","4","939","29,950"," ","20201130"
"제주특별자치도 서귀포시 남원읍 위미리","4***","전","자연녹지지역","8m미만","202006","4","939","29,950"," ","20201130"
"제주특별자치도 제주시 한림읍 금악리","*","묘지","생산관리지역","-","202006","4","330","3,500","지분",""
"제주특별자치도 서귀포시 중문동","산4*","임야","생산관리지역","25m미만","202006","4","165","3,900","지분",""
"제주특별자치도 제주시 조천읍 대흘리","1***","전","계획관리지역","8m미만","202006","4","9962","301,000"," ",""
"제주특별자치도 서귀포시 대정읍 신도리","1***","전","계획관리지역","-","202006","4","27","344"," ",""
"제주특별자치도 서귀포시 남원읍 위미리","4***","전","자연녹지지역","8m미만","202006","4","3","50"," ","20201130"
"제주특별자치도 서귀포시 남원읍 위미리","4***","전","자연녹지지역","8m미만","202006","4","3","50"," ","20201130"
"제주특별자치도 서귀포시 안덕면 사계리","2***","전","계획관리지역","8m미만","202006","4","1489","53,000"," ",""
"제주특별자치도 제주시 한경면 저지리","2***","전","계획관리지역","8m미만","202006","4","631","7,250"," ",""
"제주특별자치도 제주시 구좌읍 월정리","5**","전","계획관리지역","8m미만","202006","4","54","790"," ",""
"제주특별자치도 서귀포시 대정읍 신도리","1***","전","계획관리지역","-","202006","4","58","860"," ",""
"제주특별자치도 제주시 오등동","산1*","임야","자연녹지지역","-","202006","4","9917","9,000"," ",""
"제주특별자치도 제주시 구좌읍 송당리","1***","대","계획관리지역","-","202006","5","10","1,050"," ",""
"제주특별자치도 제주시 조천읍 조천리","9**","도로","자연녹지지역","-","202006","5","117.7","1,053","지분",""
"제주특별자치도 제주시 조천읍 조천리","9**","도로","자연녹지지역","-","202006","5","122.6","1,097","지분",""
"제주특별자치도 제주시 애월읍 소길리","1***","임야","생산관리지역","-","202006","5","722","1,110"," ",""
"제주특별자치도 제주시 애월읍 소길리","1***","임야","생산관리지역","-","202006","5","127","1,600"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","3***","전","생산관리지역","-","202006","5","552","1,924"," ",""
"제주특별자치도 제주시 애월읍 애월리","4**","창고용지","제2종일반주거지역","-","202006","5","983","115,863"," ",""
"제주특별자치도 제주시 한림읍 월림리","5*","과수원","계획관리지역","8m미만","202006","5","1100","13,308"," ",""
"제주특별자치도 제주시 구좌읍 종달리","2***","묘지","생산관리지역","-","202006","5","1937","13,787"," ",""
"제주특별자치도 제주시 한경면 고산리","3***","전","계획관리지역","8m미만","202006","5","836","13,900"," ",""
"제주특별자치도 서귀포시 표선면 하천리","2***","대","계획관리지역","-","202006","5","5","135"," ",""
"제주특별자치도 제주시 노형동","2**","전","생산녹지지역","8m미만","202006","5","3788","149,000"," ",""
"제주특별자치도 제주시 월평동","8**","과수원","생산녹지지역","8m미만","202006","5","3306","15,000","지분",""
"제주특별자치도 제주시 화북이동","5***","과수원","자연녹지지역","-","202006","5","1140","15,650"," ",""
"제주특별자치도 제주시 애월읍 애월리","4**","창고용지","제2종일반주거지역","25m미만","202006","5","1346","158,649"," ",""
"제주특별자치도 제주시 애월읍 애월리","4**","창고용지","제2종일반주거지역","25m미만","202006","5","202","16,257"," ",""
"제주특별자치도 제주시 노형동","2**","전","생산녹지지역","8m미만","202006","5","434","17,000"," ",""
"제주특별자치도 제주시 애월읍 애월리","4**","전","제2종일반주거지역","-","202006","5","224","18,027"," ",""
"제주특별자치도 제주시 애월읍 애월리","4**","대","제2종일반주거지역","-","202006","5","17","2,004"," ",""
"제주특별자치도 서귀포시 하예동","1***","도로","자연녹지지역","-","202006","5","40.37","2,950","지분",""
"제주특별자치도 서귀포시 대정읍 구억리","1**","전","계획관리지역","8m미만","202006","5","5583","200,000"," ",""
"제주특별자치도 서귀포시 대포동","8**","전","자연녹지지역","-","202006","5","214","21,300"," ",""
"제주특별자치도 제주시 연동","2***","묘지","자연녹지지역","-","202006","5","119","21,600"," ",""
"제주특별자치도 제주시 한경면 금등리","6**","임야","계획관리지역","8m미만","202006","5","1164","25,000"," ",""
"제주특별자치도 제주시 노형동","3**","전","생산녹지지역","8m미만","202006","5","661","26,000"," ",""
"제주특별자치도 제주시 오등동","1***","전","생산관리지역","8m미만","202006","5","1325","26,500"," ",""
"제주특별자치도 제주시 조천읍 조천리","9**","대","자연녹지지역","8m미만","202006","5","420","28,903"," ",""
"제주특별자치도 서귀포시 대정읍 하모리","1***","임야","자연녹지지역","8m미만","202006","5","397","3,240","지분",""
"제주특별자치도 서귀포시 대정읍 하모리","1***","임야","자연녹지지역","8m미만","202006","5","418","3,400","지분",""
"제주특별자치도 제주시 추자면 대서리","2**","전","계획관리지역","8m미만","202006","5","271","3,800"," ","20200713"
"제주특별자치도 제주시 구좌읍 김녕리","산1**","임야","보전관리지역","-","202006","5","17950","30,000"," ",""
